fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,precio,proyecto_link
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 15,3 dorm.,63.43 m2,A4,"330,540",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 15,2 dorm.,54.60 m2,A5,"287,390",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 15,3 dorm.,63.78 m2,A6,"332,390",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 15,3 dorm.,63.30 m2,A7,"329,890",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 15,2 dorm.,54.13 m2,A8,"276,630",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 15,1 dorm.,37.39 m2,A9,"214,890",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 3 al 15,3 dorm.,66.08 m2,A10,"332,610",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 15,3 dorm.,64.40 m2,A11,"322,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 15,3 dorm.,65.09 m2,A12,"325,980",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,1 dorm.,35.75 m2,A13,"207,390",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 2 al 15,3 dorm.,63.98 m2,A14,"310,540",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 15,3 dorm.,64.47 m2,A15,"309,670",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 3 al 15,3 dorm.,63.87 m2,A16,"306,740",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 15,2 dorm.,54.81 m2,A17,"266,090",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 15,3 dorm.,64.90 m2,A18,"311,740",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 15,3 dorm.,64.45 m2,A19,"312,830",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"31 de Agosto, 2027",35.75 a 134.73 m2,Departamento,1 a 3 dormitorios,9 unidades disponibles,Entre 3 al 15,3 dorm.,62.36 m2,A20,"309,020",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3434-faisanes-iii-chorrillos-lima-lima-actual
"30 de Junio, 2026",54.75 a 67.83 m2,Departamento,2 a 3 dormitorios,5 unidades disponibles,"4, 6, 8, 12, 13",3 dorm.,67.57 m2,TIPO 4,"326,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3467-jardines-chorrillos-lima-lima-arteco
"30 de Junio, 2026",54.75 a 67.83 m2,Departamento,2 a 3 dormitorios,6 unidades disponibles,Entre 3 al 13,3 dorm.,64.82 m2,TIPO 5,"300,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3467-jardines-chorrillos-lima-lima-arteco
"30 de Junio, 2026",54.75 a 67.83 m2,Departamento,2 a 3 dormitorios,8 unidades disponibles,Entre 2 al 13,3 dorm.,64.83 m2,TIPO 1,"300,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3467-jardines-chorrillos-lima-lima-arteco
"30 de Junio, 2026",54.75 a 67.83 m2,Departamento,2 a 3 dormitorios,7 unidades disponibles,Entre 2 al 13,3 dorm.,66.24 m2,TIPO 3,"311,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3467-jardines-chorrillos-lima-lima-arteco
"30 de Junio, 2026",54.75 a 67.83 m2,Departamento,2 a 3 dormitorios,6 unidades disponibles,Entre 4 al 13,3 dorm.,67.83 m2,TIPO 2,"324,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3467-jardines-chorrillos-lima-lima-arteco
"30 de Junio, 2026",54.75 a 67.83 m2,Departamento,2 a 3 dormitorios,11 unidades disponibles,Entre 3 al 13,2 dorm.,54.75 m2,TIPO 7,"260,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3467-jardines-chorrillos-lima-lima-arteco
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,71.57 m2,103,"300,380",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,76.65 m2,104,"319,656",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,3 dorm.,92.04 m2,105,"395,925",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,71.62 m2,106,"319,706",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 3 al 14,3 dorm.,70.25 m2,1,"292,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 2 al 13,1 dorm.,25.24 m2,2,"147,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 14,1 dorm.,38.05 m2,3,"195,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 2 al 13,2 dorm.,56.51 m2,4,"260,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 14,2 dorm.,50.27 m2,5,"262,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 14,3 dorm.,66.26 m2,6,"316,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 14,3 dorm.,65.97 m2,7,"318,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,10 unidades disponibles,Entre 2 al 14,3 dorm.,72.71 m2,8,"335,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 14,2 dorm.,52.40 m2,9,"262,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"15 de Marzo, 2027",25.24 a 92.04 m2,Departamento,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 14,2 dorm.,54.34 m2,10,"265,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3497-florece-etapa-2-chorrillos-lima-lima-la-muralla
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,3 dorm.,63.20 m2,Tipo 101,"332,748",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,3 dorm.,72.30 m2,Tipo 102,"364,416",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,3 dorm.,61.50 m2,Tipo 103,"307,554",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,3 dorm.,63.20 m2,Tipo 104,"332,748",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,1,3 dorm.,61.80 m2,Tipo 2,"325,377",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,1,3 dorm.,84.20 m2,Tipo 3,"353,223",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,2 y 3,3 dorm.,66.20 m2,Tipo 4,"348,543",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,2 y 3,3 dorm.,69.40 m2,Tipo 5,"365,391",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,2 y 3,3 dorm.,63.80 m2,Tipo 7,"335,907",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,2 y 3,2 dorm.,64.80 m2,Tipo 6,"341,172",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,8 unidades disponibles,2 y 3,3 dorm.,63.70 m2,Tipo 1,"335,381",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"28 de Febrero, 2026",33.90 a 84.20 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,3,1 dorm.,33.90 m2,Tipo 303,"178,484",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3535-quinta-villa-chorrillos-lima-lima-puerta-de-tierra
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,3 dorm.,64.16 m2,Bloque A Flat 101,"354,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,38.05 m2,Bloque A Flat 102,"224,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,56.87 m2,Bloque A Flat 103,"323,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,56.44 m2,Bloque A Flat 104,"314,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,58.75 m2,Bloque A Flat 208,"344,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,13 unidades disponibles,Entre 3 al 17,2 dorm.,46.78 m2,Bloque A Flat Típico 01,"251,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,7 unidades disponibles,Entre 10 al 17,3 dorm.,60.25 m2,Bloque A Flat Típico 02,"317,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,6 y 17,1 dorm.,33.60 m2,Bloque A Flat Típico 03,"199,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"3, 9, 11, 15, 17",3 dorm.,62.52 m2,Bloque A Flat Típico 04,"334,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"2, 3, 4",2 dorm.,49.62 m2,Bloque A Flat Típico 05-a,"296,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,6,2 dorm.,49.22 m2,Bloque A Flat Típico 05-b,"288,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"2, 3, 4",2 dorm.,47.33 m2,Bloque A Flat Típico 06-a,"283,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,17,2 dorm.,46.69 m2,Bloque A Flat Típico 06-b,"258,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"2, 3, 4",2 dorm.,49.05 m2,Bloque A Flat Típico 07-a,"290,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"6, 9, 15, 17",2 dorm.,48.58 m2,Bloque A Flat Típico 07-b,"266,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,3 y 5,3 dorm.,62.98 m2,Bloque A Flat Típico 08-a,"388,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"9, 10, 11",3 dorm.,61.83 m2,Bloque A Flat Típico 08-b,"370,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,92.24 m2,Bloque B Flat 101,"364,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,37.86 m2,Bloque B Flat 104,"212,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,52.02 m2,Bloque B Flat 105,"271,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,54.05 m2,Bloque B Flat 106,"285,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,3 dorm.,67.58 m2,Bloque B Flat 108,"363,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,4 y 6,2 dorm.,49.40 m2,Bloque B Flat Típico 01-a,"275,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,8,2 dorm.,48.01 m2,Bloque B Flat Típico 01-b,"265,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,13 y 14,3 dorm.,61.23 m2,Bloque B Flat Típico 02-b,"327,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"2, 4, 6, 10, 13",3 dorm.,62.44 m2,Bloque B Flat Típico 03,"334,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,17,1 dorm.,32.06 m2,Bloque B Flat Típico 04,"187,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"2, 4, 6, 10",2 dorm.,42.92 m2,Bloque B Flat Típico 05,"244,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"2, 4, 6, 10",2 dorm.,42.85 m2,Bloque B Flat Típico 06,"244,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,6 unidades disponibles,Entre 2 al 17,3 dorm.,62.44 m2,Bloque B Flat Típico 08,"325,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,4 y 6,3 dorm.,61.23 m2,Bloque B Flat Típico 09,"340,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,2 y 4,2 dorm.,48.01 m2,Bloque B Flat Típico 10,"274,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2027",32.06 a 92.24 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,5 y 6,2 dorm.,46.69 m2,Bloque A Flat 506 y 606,"276,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3543-link-chorrillos-lima-lima-casaideal-inmobiliaria
"31 de Julio, 2026",35.74 a 128.72 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,,2 dorm.,91.38 m2,A-SS01,"513,721",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3555-olaya-535-chorrillos-lima-lima-frontera
"31 de Julio, 2026",35.74 a 128.72 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,,1 dorm.,60.22 m2,A-SS02,"340,339",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3555-olaya-535-chorrillos-lima-lima-frontera
